instance_id;figure_id;image_file;dynamic_prompt;answer_options;figure_type;qa_pair_type;caption;question;gold;prediction;rouge1_precision;rouge1_recall;rouge1_fmeasure;rougeL_precision;rougeL_recall;rougeL_fmeasure;bertscore_precision;bertscore_recall;bertscore_f1;gold_n;pred_n;exact_match;sim_high_r;sim_low_r;sim_high_b;sim_low_b
73fa8e149c9a23ad3f165df6fe8b7515;1701.08340v2-Figure3-1;1701.08340v2-Figure3-1.png;"You are looking at a line chart.
The caption is: 'Figure 3: Effect of using different corpora in with different comparability degree'.
Question: What is the specific task these model are trained for?
Use information from the caption when it directly supports your answer; otherwise, focus on data present in the visual itself.
If the answer cannot be inferred from the figure and caption, please reply with the sentence: 'It is not possible to answer this question based only on the provided data.'
<thinking> Reasoning (do NOT respond yet)
Step 1 Identify the figure type and its axes/legend.
Step 2 Locate the graphical elements relevant to the question.
Step 3 Extract the key-value information.
Step 4 Determine the required values or qualitative trends.
Step 5 Integrate insights from the caption when necessary.
Step 6 Ensure the answer is either Yes or No as required
Step 7 Produce the concise answer following the formatting rules above.

Final respond:";[];line chart;unanswerable;Figure 3: Effect of using different corpora in with different comparability degree;What is the specific task these model are trained for?;It is not possible to answer this question based only on the provided data.;The specific task these models are trained for is not explicitly stated in the figure caption. However, the graph shows different accuracies for various corpora and their effects on model performance.;0.1290322580645161;0.2857142857142857;0.1777777777777777;0.0967741935483871;0.2142857142857142;0.1333333333333333;0.8472177982330322;0.8658796548843384;0.8564470410346985;It is not possible to answer this question based only on the provided data;The specific task these models are trained for is not explicitly stated in the figure caption. However, the graph shows different accuracies for various corpora and their effects on model performance;False;False;True;True;False
8a26047885478b330c2792b3d1c29a8b;1705.04400v1-Figure4-1;1705.04400v1-Figure4-1.png;"You are looking at a line chart with 2 subfigures.
The caption is: 'Figure 4. 4a and 4b plot CER and serving latency respectively on a dev-set as a function of lookahead, and the number of LCBGRU layers. The models are trained on a sampled subset (10 %) of the complete training data. The green and blue baselines are the performance of models where all the 3 GRU layers are bidirectional and forward-only correspondingly.'.
Question: Is the CER performance of the bidirectional model consistently lower than the CER performance of the forward model with LA-conv?
[Data-only cue] Focus your response more on numeric or textual values.
Use information from the caption when it directly supports your answer; otherwise, focus on data present in the visual itself.
Please answer with 'Yes' or 'No' only.
If the answer cannot be inferred from the figure and caption, please reply with the sentence: 'It is not possible to answer this question based only on the provided data.'
<thinking> Reasoning (do NOT respond yet)
Step 1 Identify the figure type and its axes/legend.
Step 2 Locate the graphical elements relevant to the question.
Step 3 Extract the key-value information.
Step 4 Determine the required values or qualitative trends.
Step 5 Integrate insights from the caption when necessary.
Step 6 Ensure the answer is either Yes or No as required
Step 7 Produce the concise answer following the formatting rules above.

Final respond:";[];line chart;closed-ended finite answer set binary non-visual;Figure 4. 4a and 4b plot CER and serving latency respectively on a dev-set as a function of lookahead, and the number of LCBGRU layers. The models are trained on a sampled subset (10 %) of the complete training data. The green and blue baselines are the performance of models where all the 3 GRU layers are bidirectional and forward-only correspondingly.;Is the CER performance of the bidirectional model consistently lower than the CER performance of the forward model with LA-conv?;Yes;No;0.0;0.0;0.0;0.0;0.0;0.0;0.9992687702178956;0.9992687702178956;0.9992687702178956;Yes;No;False;False;True;True;False
624694491ef57d9e5f2b134b9dafec78;1904.03670v2-Figure3-1;1904.03670v2-Figure3-1.png;"You are looking at a line chart with 2 subfigures.
The caption is: 'Figure 3: Accuracy on the validation set over time for models trained on (a) the full SLU dataset or (b) 10% of the dataset.'.
Question: Do the lines in the right graph ever reach higher than the maximum height of the lines on the left graph?
[Visual cue] Pay attention to color, position, shape, size, height, or direction.
Use information from the caption when it directly supports your answer; otherwise, focus on data present in the visual itself.
Please answer with 'Yes' or 'No' only.
If the answer cannot be inferred from the figure and caption, please reply with the sentence: 'It is not possible to answer this question based only on the provided data.'
<thinking> Reasoning (do NOT respond yet)
Step 1 Identify the figure type and its axes/legend.
Step 2 Locate the graphical elements relevant to the question.
Step 3 Extract the key-value information.
Step 4 Determine the required values or qualitative trends.
Step 5 Integrate insights from the caption when necessary.
Step 6 Ensure the answer is either Yes or No as required
Step 7 Produce the concise answer following the formatting rules above.

Final respond:";[];line chart;closed-ended finite answer set binary visual;Figure 3: Accuracy on the validation set over time for models trained on (a) the full SLU dataset or (b) 10% of the dataset.;Do the lines in the right graph ever reach higher than the maximum height of the lines on the left graph?;No;Yes;0.0;0.0;0.0;0.0;0.0;0.0;0.9992687702178956;0.9992687702178956;0.9992687702178956;No;Yes;False;False;True;True;False
a642755d690b7ae9068d5ab0f88b7191;2002.10375v2-Figure2-1;2002.10375v2-Figure2-1.png;"You are looking at a line chart.
The caption is: 'Figure 2. Accuracy of two discriminators: one is given access to the source context x while the other is not. The x-axis corresponds to the length of the discriminated sub-sequences.'.
Question: Is the label of y-axis 'classification precision'?
[Data-only cue] Focus your response more on numeric or textual values.
Use information from the caption when it directly supports your answer; otherwise, focus on data present in the visual itself.
Please answer with 'Yes' or 'No' only.
If the answer cannot be inferred from the figure and caption, please reply with the sentence: 'It is not possible to answer this question based only on the provided data.'
<thinking> Reasoning (do NOT respond yet)
Step 1 Identify the figure type and its axes/legend.
Step 2 Locate the graphical elements relevant to the question.
Step 3 Extract the key-value information.
Step 4 Determine the required values or qualitative trends.
Step 5 Integrate insights from the caption when necessary.
Step 6 Ensure the answer is either Yes or No as required
Step 7 Produce the concise answer following the formatting rules above.

Final respond:";[];line chart;closed-ended finite answer set binary non-visual;Figure 2. Accuracy of two discriminators: one is given access to the source context x while the other is not. The x-axis corresponds to the length of the discriminated sub-sequences.;Is the label of y-axis 'classification precision'?;No;Yes;0.0;0.0;0.0;0.0;0.0;0.0;0.9992687702178956;0.9992687702178956;0.9992687702178956;No;Yes;False;False;True;True;False
22bd5aef1799532a08c629286def21af;W16-2912.pdf-Figure2;W16-2912.pdf-Figure2.png;"You are looking at a venn diagram.
The caption is: 'Figure 2: Venn diagram: number of unique terms from the generated vocabularies found in the evaluation data: UMLS, WordNet with linguistic heuristics (WNling), and word2vec.'.
Question: Is the number of unique terms found only in UMLS greater than the number of terms found only in WNling?
[Data-only cue] Focus your response more on numeric or textual values.
Use information from the caption when it directly supports your answer; otherwise, focus on data present in the visual itself.
Please answer with 'Yes' or 'No' only.
If the answer cannot be inferred from the figure and caption, please reply with the sentence: 'It is not possible to answer this question based only on the provided data.'
<thinking> Reasoning (do NOT respond yet)
Step 1 Identify the figure type and its axes/legend.
Step 2 Locate the graphical elements relevant to the question.
Step 3 Extract the key-value information.
Step 4 Determine the required values or qualitative trends.
Step 5 Integrate insights from the caption when necessary.
Step 6 Ensure the answer is either Yes or No as required
Step 7 Produce the concise answer following the formatting rules above.

Final respond:";[];venn diagram;closed-ended finite answer set binary non-visual;Figure 2: Venn diagram: number of unique terms from the generated vocabularies found in the evaluation data: UMLS, WordNet with linguistic heuristics (WNling), and word2vec.;Is the number of unique terms found only in UMLS greater than the number of terms found only in WNling?;No;Yes;0.0;0.0;0.0;0.0;0.0;0.0;0.9992687702178956;0.9992687702178956;0.9992687702178956;No;Yes;False;False;True;True;False
ffed9cab8804fcbfadbc40dbd93f1d42;1608.02893v2-Figure2-1;1608.02893v2-Figure2-1.png;"You are looking at a line chart with 4 subfigures.
The caption is: 'Figure 2: Model performance over time.'.
Question: Is the model accuracy for input 'two cities.txt' consistently higher than that of 'holmes.txt' at 600 epochs?
[Data-only cue] Focus your response more on numeric or textual values.
Use information from the caption when it directly supports your answer; otherwise, focus on data present in the visual itself.
Please answer with 'Yes' or 'No' only.
If the answer cannot be inferred from the figure and caption, please reply with the sentence: 'It is not possible to answer this question based only on the provided data.'
<thinking> Reasoning (do NOT respond yet)
Step 1 Identify the figure type and its axes/legend.
Step 2 Locate the graphical elements relevant to the question.
Step 3 Extract the key-value information.
Step 4 Determine the required values or qualitative trends.
Step 5 Integrate insights from the caption when necessary.
Step 6 Ensure the answer is either Yes or No as required
Step 7 Produce the concise answer following the formatting rules above.

Final respond:";[];line chart;closed-ended finite answer set binary non-visual;Figure 2: Model performance over time.;Is the model accuracy for input 'two cities.txt' consistently higher than that of 'holmes.txt' at 600 epochs?;No;Yes;0.0;0.0;0.0;0.0;0.0;0.0;0.9992687702178956;0.9992687702178956;0.9992687702178956;No;Yes;False;False;True;True;False
c3b4aba3ed57758e833d88e87934dc50;1909.00923v1-Figure3-1;1909.00923v1-Figure3-1.png;"You are looking at a line chart.
The caption is: 'Fig. 3 Distribution of repetition rate of ten-fold cross-validation'.
Question: Does the gray line representing PPR(AT) have a consistently higher value than the light gray line representing PF(AT)?
[Visual cue] Pay attention to color, position, shape, size, height, or direction.
Use information from the caption when it directly supports your answer; otherwise, focus on data present in the visual itself.
Please answer with 'Yes' or 'No' only.
If the answer cannot be inferred from the figure and caption, please reply with the sentence: 'It is not possible to answer this question based only on the provided data.'
<thinking> Reasoning (do NOT respond yet)
Step 1 Identify the figure type and its axes/legend.
Step 2 Locate the graphical elements relevant to the question.
Step 3 Extract the key-value information.
Step 4 Determine the required values or qualitative trends.
Step 5 Integrate insights from the caption when necessary.
Step 6 Ensure the answer is either Yes or No as required
Step 7 Produce the concise answer following the formatting rules above.

Final respond:";[];line chart;closed-ended finite answer set binary visual;Fig. 3 Distribution of repetition rate of ten-fold cross-validation;Does the gray line representing PPR(AT) have a consistently higher value than the light gray line representing PF(AT)?;No;Yes;0.0;0.0;0.0;0.0;0.0;0.0;0.9992687702178956;0.9992687702178956;0.9992687702178956;No;Yes;False;False;True;True;False
e7219e1fde23ee133c42c8dbde3c2c52;1911.08522v2-Figure5-1;1911.08522v2-Figure5-1.png;"You are looking at a line chart with 2 subfigures.
The caption is: 'Figure 5: Entity F1 scores on the testing dataset given different memory sizes. Higher values are preferred.'.
Question: Does the KVRN model consistently outperform the MANN/MD model across all memory sizes?
[Data-only cue] Focus your response more on numeric or textual values.
Use information from the caption when it directly supports your answer; otherwise, focus on data present in the visual itself.
Please answer with 'Yes' or 'No' only.
If the answer cannot be inferred from the figure and caption, please reply with the sentence: 'It is not possible to answer this question based only on the provided data.'
<thinking> Reasoning (do NOT respond yet)
Step 1 Identify the figure type and its axes/legend.
Step 2 Locate the graphical elements relevant to the question.
Step 3 Extract the key-value information.
Step 4 Determine the required values or qualitative trends.
Step 5 Integrate insights from the caption when necessary.
Step 6 Ensure the answer is either Yes or No as required
Step 7 Produce the concise answer following the formatting rules above.

Final respond:";[];line chart;closed-ended finite answer set binary non-visual;Figure 5: Entity F1 scores on the testing dataset given different memory sizes. Higher values are preferred.;Does the KVRN model consistently outperform the MANN/MD model across all memory sizes?;No;Yes;0.0;0.0;0.0;0.0;0.0;0.0;0.9992687702178956;0.9992687702178956;0.9992687702178956;No;Yes;False;False;True;True;False
0e66ca115b7a79de916a4d1419d1abc6;2002.12549v1-Figure1-1;2002.12549v1-Figure1-1.png;"You are looking at a line chart with 2 subfigures.
The caption is: 'Figure 1: The UNMT and SNMT performance as the word noise (a value) and word order noise (b value) increases on the noisy En-Fr newstest2014 set.'.
Question: Is the orange dot higher than the blue dot at a = 0 in the left plot?
[Visual cue] Pay attention to color, position, shape, size, height, or direction.
Use information from the caption when it directly supports your answer; otherwise, focus on data present in the visual itself.
Please answer with 'Yes' or 'No' only.
If the answer cannot be inferred from the figure and caption, please reply with the sentence: 'It is not possible to answer this question based only on the provided data.'
<thinking> Reasoning (do NOT respond yet)
Step 1 Identify the figure type and its axes/legend.
Step 2 Locate the graphical elements relevant to the question.
Step 3 Extract the key-value information.
Step 4 Determine the required values or qualitative trends.
Step 5 Integrate insights from the caption when necessary.
Step 6 Ensure the answer is either Yes or No as required
Step 7 Produce the concise answer following the formatting rules above.

Final respond:";[];line chart;closed-ended finite answer set binary visual;Figure 1: The UNMT and SNMT performance as the word noise (a value) and word order noise (b value) increases on the noisy En-Fr newstest2014 set.;Is the orange dot higher than the blue dot at a = 0 in the left plot?;No;Yes;0.0;0.0;0.0;0.0;0.0;0.0;0.9992687702178956;0.9992687702178956;0.9992687702178956;No;Yes;False;False;True;True;False
7e8ed317f420ad61b8a3906dae07cc15;W16-2302.pdf-Figure5;W16-2302.pdf-Figure5.png;"You are looking at a confusion matrix with 2 subfigures.
The caption is: 'Figure 5: English-to-German (en-de) system-level metric significance test results; a green cell corresponds to a significant increase in correlation for the metric in a given row over the metric in a given column according to Williams test; RR = standard WMT relative ranking.'.
Question: Is the significance test for chrF1 in the 'newstest2016' dataset showing a significant increase in correlation over the metric in the 'ittset2016' dataset for the same metric?
[Data-only cue] Focus your response more on numeric or textual values.
Use information from the caption when it directly supports your answer; otherwise, focus on data present in the visual itself.
Please answer with 'Yes' or 'No' only.
If the answer cannot be inferred from the figure and caption, please reply with the sentence: 'It is not possible to answer this question based only on the provided data.'
<thinking> Reasoning (do NOT respond yet)
Step 1 Identify the figure type and its axes/legend.
Step 2 Locate the graphical elements relevant to the question.
Step 3 Extract the key-value information.
Step 4 Determine the required values or qualitative trends.
Step 5 Integrate insights from the caption when necessary.
Step 6 Ensure the answer is either Yes or No as required
Step 7 Produce the concise answer following the formatting rules above.

Final respond:";[];confusion matrix;closed-ended finite answer set binary non-visual;"Figure 5: English-to-German (en-de) system-level metric significance test results; a green cell corresponds to a significant increase in correlation for the metric in a given row over the metric in a given column according to Williams test; RR = standard WMT relative ranking.";Is the significance test for chrF1 in the 'newstest2016' dataset showing a significant increase in correlation over the metric in the 'ittset2016' dataset for the same metric?;No;Yes;0.0;0.0;0.0;0.0;0.0;0.0;0.9992687702178956;0.9992687702178956;0.9992687702178956;No;Yes;False;False;True;True;False
a793b91164b30d61877269e565ba6c48;2020.acl-main.343.pdf-Figure4;2020.acl-main.343.pdf-Figure4.png;"You are looking at a scatter plot with 6 subfigures.
The caption is: 'Figure 4: Visualization in Unimodal Representations. In each subfigure, red, green, and blue points represent the unimodal representations in text, audio, and video, respectively. The first row shows the learned representations from models with the multimodal task only. The second row shows the learned representations from multi-task models. The two subgraphs in the same column contrast each other'.
Question: Which model has a plot with the lowest maximum value marked on its x axis
[Data-only cue] Focus your response more on numeric or textual values.
Use information from the caption when it directly supports your answer; otherwise, focus on data present in the visual itself.
Available options: {'A': 'MLF-DNN', 'B': 'MTFN', 'C': 'MLMF', 'D': 'They are all equal.'}.
Respond only with the corresponding option keyword(s) (e.g., 'A' or 'A,B' if multiple apply, without space between).
Do not include explanations, full sentences, or option text.
If the answer cannot be inferred from the figure and caption, please reply with the sentence: 'It is not possible to answer this question based only on the provided data.'
<thinking> Reasoning (do NOT respond yet)
Step 1 Identify the figure type and its axes/legend.
Step 2 Locate the graphical elements relevant to the question.
Step 3 Extract the key-value information.
Step 4 Determine the required values or qualitative trends.
Step 5 Integrate insights from the caption when necessary.
Step 6 Evaluate the provided answer choices and select the best one
Step 7 Produce the concise answer following the formatting rules above.

Final respond:";"[{""A"": ""MLF-DNN"", ""B"": null, ""C"": null, ""D"": null}, {""A"": null, ""B"": ""MTFN"", ""C"": null, ""D"": null}, {""A"": null, ""B"": null, ""C"": ""MLMF"", ""D"": null}, {""A"": null, ""B"": null, ""C"": null, ""D"": ""They are all equal.""}]";scatter plot;closed-ended finite answer set non-binary non-visual;Figure 4: Visualization in Unimodal Representations. In each subfigure, red, green, and blue points represent the unimodal representations in text, audio, and video, respectively. The first row shows the learned representations from models with the multimodal task only. The second row shows the learned representations from multi-task models. The two subgraphs in the same column contrast each other;Which model has a plot with the lowest maximum value marked on its x axis;C;D;0.0;0.0;0.0;0.0;0.0;0.0;0.999380886554718;0.999380886554718;0.999380886554718;C;D;False;False;True;True;False
